turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
59,T,That once youve built your model  and you decide what you are going to call one right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
59,T,Youve chosen  to make your other principal players in relationship to that one  right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
59,T,So in this case if if your one is going to be the size of this  little stage if you like  your players are made the boy the  girl the fish the boat in relationship to this stage isnt it,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
60,S,Mm hmm,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
61,T,But if youve made your one a much bigger stage if you  like your  players are going to be in relationship to that stage isnt that right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
61,T,And as long as you stay within your stage right you show your  relationships and if they may or may not work when you switch  stages right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
61,T,And that s like switching candy bars right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
61,T,Isnt that  right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
62,S,Yup,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
63,T,So I want you to think about that for models,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
63,T,Would you expect if  you were building a brand new model that what you showed to be  true with your first model should it still work,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
63,T,Should it still work  with the new model the relationships you showed with your old  model,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
63,T,Would you expect it to work if your,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
64,S,Maybe maybe,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
65,T,Michael  changed his mind he doesnt expect it to work Before he said it  should work and now he saying it may not work,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
65,T,So tell me what  you re thinking,Boats and Fish 1_Grade 4.xlsx,False,False,False,True,False,False,False
66,S,Well your old model say your old model you decided it was too  little and you couldnt see all the figures in it,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
66,S,So you make a bigger  model and you try to take the little fish from that model because you  decide that you dont want to make another one you put it in and you  wouldnt be able to see it there,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
67,T,Okay but thats not my question now,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
67,T,Suppose in your little stage  you showed the people and the boat and the fish right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
67,T,And you  showed the fish were smaller than the people who were smaller than  the boat,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
67,T,Right,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
67,S,Yeah mmm hmm,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
68,T,Would you expect lets say in Audras model which is a different  model that her fish was smaller than the people and smaller than the  boat,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
69,S,Youd have bigger people bigger boat and a bigger fish,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
70,T,But should those relationships hold,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
71,S,Yeah,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
72,S,Yes,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
73,T,Yeah is that right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
74,S,Yeah,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
75,T,Or if we had sort of a medium size model like Marks and he were  trying to make these fit would you expect the fish to be smaller than  the people than the boat,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
76,S,Yeah,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
77,T,So in each of your models would have those relationships holding  right,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
78,S,Yeah,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
79,T,But they wouldnt all be built the same way and they wouldnt all be  the same size,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
80,S,So it d be its standard that the fish would be smaller than the boat  and the people except the fish would be different sized and the  people different sized and the boat different sized,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
81,T,Right,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
81,T,Is that like what youre doing when you make models to  compare fractions,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
82,S,Yeah,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
83,T,In what way is it the same or different,Boats and Fish 1_Grade 4.xlsx,False,False,False,True,False,False,False
83,T,Meredith,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
84,S,Well if you have the same question asked and you do it right then  youre going to wind up with the same answer and some of the  models could be bigger and some of them could be smaller,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
85,T,What do the rest of you think,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
85,T,How many of you agree with what  Meredith said,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
85,T,How many of you disagree,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
85,T,How many  of you are still not sure,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
85,T,You know we have  to help the people who are not sure to understand,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
85,T,they dont  disagree but theyre still not following,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
85,T,Can someone help,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,Let s  talk about this a little bit more to help them,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,Who wants to give it a  try,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,Or the people who arent sure want to  tell us what they are confused about,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,Do you want to talk a little bit,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,Audra,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,Jackie,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
85,T,What bothers you and then maybe the people here  will try to help ok,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
86,T,Michael do you want to add to that,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
87,S,Well its sort of like um you cant the fish has to be smaller than the  people and the people have to be smaller than the boat cause the  people have to go in the boat and the people have to be able to pull  the fish out of the water and if it was bigger than it they might have a  little trouble getting it out,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
87,S,So um so then um its sort of  like so that just helps us understand what we re talking about with  the Cuisenaire rods when we are using different sized boxes to make  different sized um halves and quarters um but they re basically  you can call it the same thing as you would then just the small one  with the small one if you call the box a whole and the boat a half it  would equal a quarter,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
87,S,You could still do that in Audras model or  any box,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
88,T,Does that help Laura Audra or would you like to ask Michael a  question,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
88,T,Does anybody want to add to that,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
88,T,Weve heard from  Michael and weve heard from Erik,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
88,T,Meredith you were going to say  something earlier,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
88,T,Oh it was said already,Boats and Fish 1_Grade 4.xlsx,False,True,False,False,False,False,False
89,S,Yes,Boats and Fish 1_Grade 4.xlsx,False,False,False,False,False,False,False
90,T,Does anybody want to add to that,Boats and Fish 1_Grade 4.xlsx,True,False,False,False,False,False,False
90,T,Sarah Beth okay well its    something to think about isnt it as we make uh different models,Boats and Fish 1_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Im wondering which is bigger one half or two thirds,Boats and Fish 2_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Now  before you model it you might think in your head before you begin  to model it what you is bigger and if so if one is bigger by how  much,Boats and Fish 2_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Why don t you work with your partner and see what you can  do,Boats and Fish 2_Grade 4.xlsx,False,False,True,False,False,False,False
2,S,Try the purples,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
2,S,Get three purples,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
2,S,It doesn t work try the greens,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
3,S,What was it,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
3,S,Two thirds,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
4,S,It would be like brown or something like that,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
5,S,Ok,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
6,S,We re not doing the one third we re doing two thirds,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
6,S,That is one  third,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
7,S,First we ve got to find out what a third of it is,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
7,S,What s a third of an  orange,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
8,S,One third,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
9,S,What s third of an orange,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
9,S,Let s start a different model,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
9,S,The green,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
9,S,The green half of it is the  light green,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
10,S,Alright yeah I was thinking of that way before,Boats and Fish 2_Grade 4.xlsx,False,False,False,False,False,False,False
